GEFO	Marchantia polymorpha
GEFP	Arachis hypogaea
GEFQ	Camellia sinensis
GEFR	Euglena gracilis
GEFS	Bromus tectorum
GEFT	Eriocheir sinensis
GEFU	Paulownia tomentosa
GEFV	Paulownia tomentosa
GEFW	Atractylodes lancea
GEFX	Persicaria minor
GEFY	Camellia oleifera
GEFZ	Atractylodes lancea
GEGA	Atractylodes lancea
GEGB	Opsanus beta
GEGC	Opsanus beta
GEGD	Opsanus beta
GEGE	Opsanus beta
GEGF	Zhangixalus omeimontis
GEGG	Rhacophorus dennysi
GEGH	Polypedates megacephalus
GEGI	Pelophylax nigromaculatus
GEGJ	Odorrana margaretae
GEGK	Leptobrachium boringii
GEGL	Megophrys sangzhiensis
GEGM	Nicotiana tabacum
GEGN	Arthrinium malaysianum
GEGO	Ixodes ricinus
GEGP	Phagocata gracilis
GEGR	Arthrinium malaysianum
GEGS	Schizothorax prenanti
GEGT	Gymnocypris przewalskii przewalskii
GEGU	Channa argus
GEGV	Plutella xylostella
GEGW	Arthrinium malaysianum
GEGX	Salmo salar
GEGY	Salmo salar
GEGZ	Mangrovibacter sp. MFB070
GEHA	Sargassum vulgare
GEHB	Girardia sp. Sanchez-2016
GEHC	Aedes albopictus
GEHD	Leucocoprinus sp. HH-2015e
GEHE	Leucocoprinus sp. HH-2015d
GHFG	Eospalax fontanierii
GHFH	Haemulon macrostomum
GHFI	Eleutherobia rubra
GHFK	Haemulon flavolineatum
GHFL	Nothofagus pumilio
GHFM	Strongylocentrotus purpuratus
GHFN	Hypericum perforatum
GHFO	Bombus terrestris
GHFP	Osmia cornuta
GHFQ	Bombus pascuorum
GHFR	Andrena fulva
GHFS	Bombus terrestris
GHFT	Osmia cornuta
GHFU	Andrena haemorrhoa
GHFV	Bombus pascuorum
GHFW	Andrena cineraria
GHFX	Osmia cornuta
GHFY	Bombus pascuorum
GHFZ	Bombus pascuorum
GHGA	Andrena haemorrhoa
GHGB	Bombus terrestris
GHGC	Osmia bicornis
GHGD	Bombus cryptarum
GHGE	Tachycineta bicolor
GHGF	Silurus asotus
GHGG	Suaeda salsa
GHGH	Acropora millepora
GHGI	Paeonia suffruticosa
GHGJ	Haliotis discus
GHGK	Sphaeridiotrema pseudoglobulus
GHGL	Psilotrema simillimum
GHGM	Acropora millepora
GHGN	Acropora millepora
GHGO	Acropora millepora
GHGP	Pampus argenteus
GHGQ	Acropora millepora
GHGR	Salmo trutta fario
GHGS	Acropora millepora
GHGT	Acropora millepora
GHGU	Acropora millepora
GHGV	Pseudopleuronectes americanus
GHGW	Rhynchomesostoma sp. ER-2019
GHGX	Fagus crenata
GHGY	Paralithodes camtschaticus
GHGZ	Achaea janata
GHHA	Panicum miliaceum
GHHB	Lolium rigidum
GHHC	Bromus tectorum
GHHD	Sorghum halepense
GHHE	Microplitis mediator
GHHF	Konosirus punctatus
GHHG	Hydra vulgaris
GHHH	Hofstenia miamia
GHHI	Drosophila melanogaster
GHHJ	Drosophila suzukii
GHHK	Eulimnogammarus verrucosus
GHHL	Chelifer cancroides
GHHM	Ipomoea batatas
GHHN	Drosophila biarmipes
GHHO	Drosophila subpulchrella
GHHP	Schistocerca gregaria
GHHQ	Neverita didyma
GHHR	Holothuria scabra
GHHS	Holothuria scabra
GHHU	Gammarus lacustris
GHHV	Micropterus salmoides
GHHW	Eulimnogammarus cyaneus
GHIF	Triaenophorus nodulosus
GHIG	Amphibalanus improvisus
GHII	Mytilus edulis
GHIJ	Mytilus trossulus
GHIK	Mytilus galloprovincialis
GHIL	Nephromyces sp. ex Molgula occidentalis
GHIM	Amphibalanus improvisus
GHIN	Sporolithon sp.
GHIO	Porolithon sp.
GHIP	Lithothamnion proliferum
GHIQ	Homo sapiens
GHIR	Homo sapiens
GHIS	soil metagenome
GHIT	Amblyseius swirskii
GHIU	Puccinia novopanici
GHIV	Lithophyllum sp.
GHIW	Dreissena polymorpha
GHIX	Dreissena rostriformis bugensis
GHIY	Melastoma malabathricum
GHIZ	Gnathostoma spinigerum
GHJA	Medicago archiducis-nicolai
GHJB	Ananas comosus var. bracteatus
GHJC	Paralithodes camtschaticus
GHJD	Oratosquilla oratoria
GHJE	Harmonia axyridis
GHJF	Dionaea muscipula
GHJG	Paris polyphylla
GHJH	Paris polyphylla
GHJJ	Crassostrea virginica
GHJK	Chelon auratus
GHJL	Anas platyrhynchos
GHJN	Patiria miniata
GHJO	Epinephelus coioides
GHJP	Emiliania huxleyi
GHJQ	Digitalis ferruginea subsp. schischkinii
GHJR	Lates calcarifer
GHJS	Aquilaria malaccensis
GHJT	Ixodes scapularis
GHJU	Quercus castanea
GHJV	Tetramorium immigrans
GHJW	Tetramorium parvispinum
GHJX	Tetramorium simillimum
GHJY	Tetramorium bicarinatum
GHJZ	Mesocentrotus franciscanus
GHKA	Citrus limon
GHKB	Trichosurus vulpecula
GHKC	Tetramorium alpestre
GHKD	Saccharum hybrid cultivar
GHKE	Dissostichus eleginoides
GHKF	Taricha granulosa
GHKG	Schizothorax prenanti
GHKH	Sthenoteuthis oualaniensis
GHKI	Aspidiotus rigidus
GHKJ	Rhodnius prolixus
GHKK	Onychoteuthis banksii
GHKL	Dosidicus gigas
GHKM	Strigamia maritima
GHKN	Lithobius forficatus
GHKO	Scutigera coleoptrata
GHKP	Craterostigmus tasmanianus
GHKQ	Scolopendra morsitans
GHKR	Areca catechu
GHKS	Karenia mikimotoi
GHKT	Suaeda salsa
GHKU	Spodoptera frugiperda
GHKV	Gomphocerus sibiricus
GHKW	Pinus sylvestris
GHKX	Pinus sylvestris
GHKY	Pinus sylvestris
GHKZ	Asterias rubens
GHLA	Pinus sylvestris
GHLB	Neocalanus flemingeri
GHLC	Brachymystax lenok tsinlingensis
GHLD	Eschweilera sagotiana
GHLE	Gustavia augusta
GHLF	Gustavia superba
GHLG	Gustavia superba
GHLH	Lecythis congestiflora
GHLI	Lecythis persistens
GHLJ	Napoleonaea imperialis
GHLK	Grias cauliflora
GHLL	Ginkgo biloba
GHLM	Barringtonia racemosa
GHLN	Couroupita guianensis
GHLO	Eschweilera coriacea
GHLP	Eschweilera coriacea
GHLS	Osmerus mordax
GHLT	Haemaphysalis longicornis
GHLU	Tetradesmus obliquus
GHLW	Chlorella vulgaris
GHLX	Chlorella vulgaris
GHLY	Harmonia axyridis
GHLZ	Fredericella sultana
GHMA	Dichotomius satanas
GHMB	Trialeurodes vaporariorum
GHMC	Dynamena pumila
GHMD	Onthophagus curvicornis
GHME	Bolitoglossa vallecula
GHMF	Trypanosomatidae sp. Fi-14
GHMG	Macrobrachium nipponense
GHMI	Sillago sinica
GHMJ	Allium cepa
GHMK	Allium ericetorum
GHML	Allium nutans
GHMM	Allium fistulosum
GHMN	Scilla peruviana
GHMO	Cestrum elegans
GHMP	Allium angulosum
GHMQ	Allium ursinum
GHMR	Tulbaghia violacea
GHMS	Reticulitermes aculabialis
GHMT	Trigonella foenum-graecum
GHMU	Mucor irregularis
GHMV	Prorocentrum micans
GHMW	Prorocentrum donghaiense
GHMX	Prorocentrum minimum
GHMY	Haematobia irritans
GHMZ	Zhangixalus omeimontis
GHNA	Trigonella foenum-graecum
GHNB	Paris polyphylla var. yunnanensis
GHND	Trigonella foenum-graecum
GHNE	Trigonella foenum-graecum
GHNF	Capparis spinosa subsp. rupestris
GHNG	Paris polyphylla var. yunnanensis
GHNH	Paris polyphylla var. yunnanensis
GHNI	Paris polyphylla var. yunnanensis
GHNJ	Diabrotica virgifera virgifera
GHNK	Grapholitha molesta
GHNL	Taxillus chinensis
GHNM	Saccharina latissima
GHNN	Kryptolebias hermaphroditus
GHNO	Oryctes rhinoceros
GHNP	Reticulitermes labralis
GHNR	Hymenolepis diminuta
GHNT	Isatis tinctoria
GHNU	Mugil incilis
GHNV	Danionella translucida
GHNW	Meriones unguiculatus
GHNX	Muraenesox cinereus
GHNY	Erucaria erucarioides
GHNZ	Ceracris nigricornis
GHOA	Hemistasia phaeocysticola
GHOB	Trypanoplasma borreli
GHOC	Aspidelaps scutatus
GHOD	Trachyspermum ammi
GHOE	Macadamia integrifolia
GHOF	Persea americana
GHOG	Mangifera indica
GHOH	Digitaria ciliaris
GHOI	Metacarcinus magister
GHOJ	Lysmata amboinensis
GHOL	Panagrolaimus sp. DL0137
GHOM	Panagrolaimus sp. PS1579
GHON	Panagrolaimus sp. ES5
GHOO	Panagrolaimus sp. PS1159
GHOP	Panagrolaimus sp. JU765
GHOQ	Dispholidus typus
GHOR	Cakile lanceolata
GHOS	Peruphasma schultei
GHOT	Celmisia lyallii
GHOU	Girardia sp. n. ER-2019
GHOW	Dermacentor reticulatus
GHOY	Jasminum sambac
GHOZ	Clioperla clio
GHPA	Dendroaspis jamesoni jamesoni
GHPB	Dendroaspis jamesoni kaimosae
GHPC	Dendroaspis viridis
GHPD	Dendroaspis polylepis
GHPE	Littorina saxatilis
GHRC	Panicum laetum
GHRD	Panicum turgidum
GHRE	Panicum bisulcatum
GHRJ	Bicyclus anynana
GHRK	Diabrotica virgifera virgifera
GHRL	Dreissena rostriformis
GHRM	Bactrocera oleae
GHRN	Heliconius numata
GHRO	Lantana camara
GHRP	Chlorella sp. CH2018
GHRQ	Tetradesmus deserticola
GHRR	Flechtneria rotunda
GHRS	Trachurus trachurus
GHRT	Scomber scombrus
GHRU	Digyalum oweni
GHRV	Naja haje
GHRW	Naja kaouthia
GHRX	Naja naja
GHRY	Micromesistius poutassou
GHRZ	Trisopterus luscus
GHSA	Liriodendron chinense
GHTP	Salicornia neei
GHTQ	Liquidambar styraciflua
GHTR	Liquidambar formosana
GHTS	Liriodendron tulipifera
GHTT	Populus tomentosa
GHTU	Salix aegyptiaca
GHTV	Salix babylonica
GHTW	Salix chaenomeloides
GHTX	Etheostoma spectabile
GHTY	Paracoccidioides brasiliensis Pb18
GHTZ	Prorocentrum micans
GHUB	Gloydius intermedius
GHUC	Hydra oligactis
GHUE	Tigriopus californicus
GHUF	Quercus pubescens
GHUG	Quercus ilex
GHUH	Quercus robur
GHUI	Chionochloa pallens
GHUJ	Panulirus argus
GHUK	Mougeotia sp. MZCH-SVCK 240
GHUL	Littorina saxatilis
GHUM	Littorina saxatilis
GHUN	Dioscorea polystachya
GHUO	Thelotornis mossambicanus
GHUP	Leptopilina heterotoma
GHUQ	Leptopilina heterotoma
GHUR	Desmodus rotundus
GHUS	Cuscuta denticulata
GHUT	Cuscuta nevadensis
GHUU	Acheta domesticus
GHUV	Enallax costatus
GHUW	Bactericera trigonica
GHUX	Centranthera grandiflora
GHUY	Penaeus chinensis
GHUZ	Castanea crenata
GHVB	Ceiba aesculifolia
GHVD	Gammarus fossarum
GHVE	Petromyzon marinus
GHVF	Cannabis sativa
GHVG	Cannabis sativa
GHVH	Cephaloidophora cf. communis
GHVI	Gynostemma pentaphyllum
GHVJ	Perca fluviatilis
GHVK	Prunus mira
GHVL	Digyalum oweni
GHVM	Digyalum oweni
GHVN	Selenidium pygospionis
GHVO	Ancora sagittata
GHVP	Polyrhabdina sp. WS-2016
GHVQ	Rhytidocystis sp. ex Ophelia limacina
GHVR	Apicomplexa sp. symbiont X
GHVS	Rhytidocystis sp. ex Travisia forbesii
GHVT	Eleutheroschizon duboscqi
GHVU	Siedleckia nematoides
GHVV	Siedleckia nematoides
GHVW	Pisum sativum
GHVX	Acheta domesticus
GHVY	Diadegma insulare
GHVZ	Diadegma insulare
GHWA	Cymbastela stipitata
GHWB	Pinus flexilis
GHWC	Pinus flexilis
GHWD	Siniperca chuatsi
GHWE	Pinus flexilis
GHWF	Epinephelus fuscoguttatus
GHWG	Arthrinium phaeospermum
GHWH	Sinonovacula constricta
GHWJ	Rhipicephalus microplus
GHWK	Phakopsora pachyrhizi
GHWL	Phakopsora pachyrhizi
GHWM	Albizia julibrissin
GHWN	Entada abyssinica
GHWO	Microlobius foetidus
GHWP	Phakopsora pachyrhizi
GHWQ	Phakopsora pachyrhizi
GHWR	Phakopsora pachyrhizi
GHWS	Phakopsora pachyrhizi
GHWT	Scutiger cf. sikimmensis SH-2019
GHWV	Pseudodiaptomus annandalei
GHWW	Ophrys insectifera subsp. aymoninii
GHWX	Ophrys insectifera
GHWY	Kalotermes flavicollis
GHWZ	Entylia carinata
GHXA	Homalodisca vitripennis
GHXB	Termitogeton planus
GHXC	Amitermes sp. AB-2019
GHXD	Haematobia irritans
GHXE	Gymnadenia x densiflora
GHXF	Gymnadenia odoratissima
GHXG	Gymnadenia conopsea
GHXH	Gymnadenia rhellicani
GHXI	Ophrys fusca subsp. iricolor
GHXJ	Ophrys sphegodes
GHXK	Platychelipus littoralis
GHXL	Nippostrongylus brasiliensis
GHXM	Camellia sinensis
GHXN	Ixodes ricinus
GHXO	Acalymma vittatum
GHXP	Haematobia irritans
GHXR	Micromonas polaris
GHXS	Hormiphora californensis
GHXT	Thalictrum hernandezii
GHXU	Thalictrum thalictroides
GHXV	Penaeus vannamei
GHXW	Eretmochelys imbricata
GHXX	Salinicola sp. MFB021
GHXY	Beroe forskalii
GHXZ	Schizothorax plagiostomus
GHYA	Schizopyge nukiangensis
GHYB	Schizothorax lissolabiata
GHYC	Platypharodon extremus
GHYD	Schizothorax davidi
GHYE	Schizothorax labiatus
GHYF	Schizothorax oconnori
GHYG	Gymnocypris eckloni
GHYH	Gymnocypris namensis
GHYI	Schizopygopsis selincuoensis
GHYJ	Gymnocypris przewalskii
GHYK	Schizopygopsis pylzovi
GHYL	Schizopygopsis younghusbandi
GHYM	Ptychobarbus kaznakovi
GHYN	Bactrocera oleae
GHYO	Ipomoea batatas
GHYP	Stevia rebaudiana
GHYQ	Haematobia irritans
GHYR	Octopus maya
GHYS	Prorhinotermes inopinatus
GHYT	Pseudacanthotermes militaris
GHYU	Quasitermes incisus
GHYV	Microcerotermes sp. AB-2019
GHYW	Agnathotermes crassinasus
GHYX	Anoplotermes banksi
GHYY	Astratotermes sp. AB-2019
GHYZ	Aparatermes sp. AB-2019
GHZA	Atlantitermes osborni
GHZB	Basidentitermes aurivillii
GHZC	Bifiditermes mutubae
GHZD	Cephalotermes rectangularis
GHZE	Cavitermes tuberosus
GHZF	Constrictotermes cavifrons
GHZG	Cornitermes pugnax
GHZH	Cubitermes sp. AB-2019
GHZI	Dicuspiditermes cf. laetus AB-2019
GHZJ	Coptotermes acinaciformis
GHZK	Dentispicotermes brevicarinatus
GHZL	Epicalotermes kempae
GHZM	Cryptotermes secundus
GHZN	Embiratermes neotenicus
GHZO	Euhamitermes sp. AB-2019
GHZP	Globitermes sulphureus
GHZQ	Glossotermes oculatus
GHZR	Glyptotermes parvulus
GHZS	Heterotermes malabaricus
GHZT	Heterotermes tenuior
GHZU	Heterotermes tenuis
GHZV	Hospitalitermes sp. AB-2019
GHZW	Indotermes sp. 1 AB-2019
GHZX	Jugositermes tuberculatus
GHZY	Leptomyxotermes doriae
GHZZ	Heterotermes ferox
GIAA	Labiotermes labralis
GIAB	Nasutitermes sp. AB-2019
GIAC	Neotermes castaneus
GIAD	Palmitermes impostor
GIAE	Pericapritermes sp. AB-2019
GIAF	Promirotermes sp. AB-2019
GIAG	Porotermes quadricollis
GIAH	Serritermes serrifer
GIAI	Sphaerotermes sphaerothorax
GIAJ	Spinitermes trispinosus
GIAK	Stylotermes halumicus
GIAL	Rhinotermes hispidus
GIAM	Schedorhinotermes intermedius
GIAN	Schedorhinotermes sp. AB-2019
GIAO	Indotermes sp. 2 AB-2019
GIAP	Occasitermes sp. AB-2019
GIAQ	Acropora digitifera
GIAR	Seriatopora caliendrum
GIAS	Archivesica marissinica
GIAT	Phreagena okutanii
GIAU	Lucifuga dentata
GIAV	Amomum subulatum
GIAW	Amomum subulatum
GIBA	Pomphorhynchus laevis
GIBB	Caretta caretta
GIBK	Colias croceus
GIBL	Bothriechis nigroviridis
GIBM	Bothriechis nubestris
GIBN	Anopheles gambiae
GIBO	Oxygymnocypris stewartii
GIBP	Arcella intermedia
GIBQ	Ixodes holocyclus
GIBR	Pinus pinaster
GIBS	Nymphaea thermarum
GIBT	Brassica oleracea var. capitata
GIBU	Sequoia sempervirens
GIBW	Nezara viridula
GIBX	Bemisia tabaci
GIBZ	Mongolotettix japonicus
GICA	Gomphocerus licenti
GICB	Acipenser baerii
GICC	Bemisia tabaci
GICD	Acipenser baerii
GICE	Breviolum minutum
GICF	Spirogyra pratensis
GICG	Austropotamobius pallipes
GICI	Parargyrops edita
GICJ	Xanthoceras sorbifolium
GICK	Turnera subulata
GICL	Crassostrea gigas x Crassostrea sikamea
GICO	Ferula assa-foetida
GICQ	Astyanax lacustris
GICR	marine plankton metagenome
GICS	Odorrana tormota
GICT	Homalodisca vitripennis
GIDF	Sequoia sempervirens
GIDG	Ixodes ricinus
GIDH	Amblyomma tuberculatum
GIDI	coral metagenome
GIDJ	Medicago lupulina
GIDK	Mesocapnia frisoni
GIDL	Pictetiella expansa
GIDM	Ostrocerca foersteri
GIDN	Chernokrilus misnomus
GIDO	Sweltsa lamba
GIDP	Viehoperla ada
GIDQ	Paraleuctra sara
GIDS	Misgurnus anguillicaudatus
GIDT	Helopicus subvarians
GIDU	Utacapnia logana
GIDV	Capnia confusa
GIDW	Allocapnia granulata
GIDX	Nemocapnia carolina
GIDY	Capnura wanica
GIDZ	Podmosta delicatula
GIEA	Moselia infuscata
GIEB	Zapada oregonensis
GIEC	Eucapnopsis brevicauda
GIED	Malirekus iroquois
GIEE	Amphinemura delosa
GIEF	Hydroperla crosbyi
GIEG	Plumiperla diversa
GIEH	Pomoleuctra purcellana
GIEI	Setvena bradleyi
GIEJ	Salmoperla sylvanica
GIEK	Arcynopteryx dichroa
GIEL	Cultus tostonus
GIEM	Susulus venustus
GIEN	Rickera sorpta
GIEO	Megarcys subtruncata
GIEP	Diploperla robusta
GIEQ	Haploperla brevis
GIER	Cascadoperla trictura
GIES	Zealeuctra claasseni
GIET	Soliperla sp. INHS 658482
GIEU	Perlomyia collaris
GIEV	Visoka cataractae
GIEW	Sierraperla cora
GIEX	Nemoura arctica
GIEY	Diura knowltoni
GIEZ	Soyedina vallicularia
GIFA	Arsapnia decepta
GIFC	Ixodes ricinus
GIFE	Dasyrhicnoessa insularis
GIFF	Curtonotum sp. curtcr05
GIFG	Stegana sp. stegsp06
GIFH	Cairnsimyia uniseta
GIFI	Halisarca dujardini
GIFJ	Halichondria panicea
GIFK	Phlebotomus kandelakii
GIFL	Ligustrum quihoui
GIFM	Diplogeomyza tridens
GIFN	Opomyza germinationis
GIFO	Paraleucopidae sp. par10
GIFP	Cannabis sativa
GIFQ	mite metagenome
GIFR	Nemo dayi
GIFS	Scutops sp. per11
GIFT	Auster sp. ter15
GIFV	Lumbricus rubellus
GIFZ	Dermanyssus gallinae
GIGA	Acrolophitus hirtipes
GIGB	Schistocerca americana
GIGC	Stenacris vitreipennis
GIGD	Aidemona azteca
GIGE	Melanoplus confusus
GIGF	Trimerotropis pallidipennis
GIGG	Amblytropidia mysteca
GIGH	Arphia xanthoptera
GIGI	Chortophaga viridifasciata
GIGJ	Haliotis discus hannai
GIGK	Alligator sinensis
GIGL	Syringogaster plesioterga
GIGM	Stylogaster sp. stype02
GIGO	Willistoniella sp. NUS_DPA_2014
GIGP	Acartophthalmus nigrinus
GIGQ	Leiomyza laevigata
GIGR	Meghyperus sp. megca01
GIGS	Aulacigaster mcalpinei
GIGT	Gymnochiromyia sp. gymcr03
GIGU	Cryptochetum sp. cry04
GIGV	Strongylophthalmyia sp. QLD02
GIGW	Odinia conspicua
GIGX	Ligustrum x vicaryi
GIHN	Panulirus argus
GIHP	Dalbergia frutescens
GIHQ	Dalbergia melanoxylon
GIHR	Dalbergia miscolobium
GIHS	Dalbergia oliveri
GIHT	Dalbergia sissoo
GIHU	Dalbergia cochinchinensis
GIHV	Wyochernes asiaticus
GIIE	Pinus strobus
GIIF	Panonychus citri
GIIH	Heterotrigona itama
GIIL	Xenopsylla cheopis
GIIM	Gigantidas vrijenhoeki
GIIO	Achaea janata
GIIS	Menispermum canadense
GIIT	Sinomenium acutum
GIIU	Stephania japonica
GIJA	Rhipicephalus haemaphysaloides
GIJB	Vipera aspis
GIJC	Hemachatus haemachatus
GIJD	Naja annulifera
GIJE	Naja atra
GIJF	Naja mossambica
GIJG	Naja nigricollis
GIJH	Naja nivea
GIJI	Naja nubiae
GIJJ	Naja pallida
GIJK	Naja philippinensis
GIJL	Naja siamensis
GIJM	Naja subfulva
GIJN	Naja sumatrana
GIJO	Walterinnesia aegyptia
GIJQ	Gambierdiscus pacificus
GIJR	Gambierdiscus polynesiensis
GIJS	Triticum aestivum
GIJU	Pachygrapsus marmoratus
GIJV	Brachyteles arachnoides
GIJW	Octolasmis warwickii
GIJX	Glyptelasma gigas
GIJY	Wolbachia endosymbiont of Tyrophagus putrescentiae
GIJZ	Botrychium lunaria
GIKA	invertebrate metagenome
GIKD	Jatropha curcas
GIKF	Amynthas gracilis
GIKG	Eisenia fetida
GIKI	Lumbricus rubellus
GIKJ	Haemaphysalis longicornis
GIKK	Salamandra salamandra
GIKM	Neodiprion pinetum
GIKN	Rhipicephalus microplus
GIKO	Chlorella sp. HS2
GIKP	Achaea janata
GIKQ	Achaea janata
GIKS	Oophaga pumilio
GIKT	Rhododendron molle
GIKU	Odontomachus brunneus
GIKV	Gecarcoidea lalandii
GIKZ	Puccinia triticina
GILA	Patella vulgata
GILB	Populus davidiana
GILD	Agarophyton vermiculophyllum
GILE	Elaphe carinata
GILI	Colponema vietnamica
GILJ	Colponemidia sp. Colp-10
GILK	Colponemidia sp. Colp-15
GILM	Tachypleus gigas
GILN	Pinus sylvestris
GILO	Pinus sylvestris
GILP	Pinus sylvestris
GILQ	Carcinoscorpius rotundicauda
GILR	Dendroaspis angusticeps
GILS	Myrciaria dubia
GILT	Myrciaria dubia
GILU	Myrciaria dubia
GILX	Chrysaora quinquecirrha
GILY	Triticum aestivum
GILZ	Luffa aegyptiaca
GIMC	Macoma calcarea
GIMF	Selaginella sellowii
GIMG	Selaginella lepidophylla
GIMH	Selaginella denticulata
GIMI	wood decay metagenome
GIML	Schizaphis graminum
GIMM	Altererythrobacter sp.
GIMN	Rubrivivax sp.
GIMO	Rubrivivax sp.
GIMP	Altererythrobacter sp.
GIMQ	Novosphingobium sp.
GIMR	Porphyrobacter sp.
GIMS	Elaphe carinata
GIMT	Ambrosia trifida
GINI	Alitta virens
GINJ	Trissolcus basalis
GINK	Trissolcus basalis
GINL	Trissolcus basalis
GINM	Trissolcus basalis
GINN	Trissolcus basalis
GINO	Trissolcus basalis
GINV	Rhipicephalus sanguineus
GINX	Thunnus albacares
GINY	Boana pugnax
GINZ	Brachionus rotundiformis
GIOC	Ankistrodesmus falcatus
GIOE	Solanum tuberosum
GIOF	Silene noctiflora
GIOH	Cavenderia bifurcata
GIOI	Cavenderia multistipes
GIOK	Blakeslea trispora
GIOM	Cavenderia parvispora
GION	Raperostelium australe
GIOO	Raperostelium gracile
GIOP	Amia calva
GIOR	Schistocerca piceifrons
GIOS	Schistocerca piceifrons
GIOT	Schistocerca americana
GIOU	Schistocerca americana
GIOV	Schistocerca serialis cubense
GIOW	Schistocerca nitens
GIOX	Raperostelium potamoides
GIOY	Hagiwaraea rhizopodium
GIOZ	Gloriosa superba
GIPA	Heterostelium gloeosporum
GIPB	Hypothenemus hampei
GIPC	Schistocerca serialis cubense
GIPD	Schistocerca nitens
GIPF	Tieghemostelium menorah
GIPI	Plantago lanceolata
GIPK	Penicillium janthinellum
GIPN	Platichthys flesus
GIPO	Lithobates yavapaiensis
GIPP	Dictyostelium brefeldianum
GIPR	Holothuria forskali
GIPS	Dictyostelium capitatum
GIQE	Dictyostelium gargantuum
GIQF	Dictyostelium rosarium
GIQG	Filasterea sp. DVT-2020a
GIQJ	Orobanche cernua var. cumana
GIQR	Nitzschia sp. Nitz4
GIQU	Iris germanica
GIQV	Solanum sitiens
GIQZ	Charonia lampas
GIRA	Alternanthera philoxeroides
GIRB	Alternanthera philoxeroides
GIRC	Alternanthera philoxeroides
GIRD	Alternanthera philoxeroides
GIRE	Alternanthera philoxeroides
GIRF	Alternanthera philoxeroides
GIRG	Alternanthera philoxeroides
GIRI	coral metagenome
GIRK	Alternanthera philoxeroides
GIRL	Alternanthera philoxeroides
GIRM	Alternanthera philoxeroides
GIRN	Alternanthera philoxeroides
GIRO	Alternanthera philoxeroides
GIRP	Alternanthera philoxeroides
GIRQ	Alternanthera philoxeroides
GIRR	Alternanthera philoxeroides
GIRS	Alternanthera philoxeroides
GIRT	Alternanthera philoxeroides
GIRU	Alternanthera philoxeroides
GIRV	Rhinolophus affinis
GIRW	Rhinolophus affinis
GIRX	Myotis ricketti
GIRZ	Astroides calycularis
GISA	Alternanthera philoxeroides
GISB	Juniperus flaccida
GISC	Boana pugnax
GISD	Pinus cembroides
GISG	Opuntia streptacantha
GISI	Stevia rebaudiana
GISJ	Cryptocotyle lingua
GISK	Callionymus lyra
GISL	Busseola fusca
GISM	Rapana venosa
GISO	Camellia chekiangoleosa
GISQ	Stevia rebaudiana
GISR	Karenia mikimotoi
GIST	Epimedium pseudowushanense
GISU	Clarkia gracilis subsp. sonomensis
GISV	Clarkia gracilis subsp. sonomensis
GISX	Leptopilina boulardi
GISY	Puccinia triticina
GISZ	Busseola fusca
GITA	Busseola fusca
GITB	Busseola fusca
GITC	Leptopilina boulardi
GITD	Busseola fusca
GITE	Busseola fusca
GITF	Busseola fusca
GITG	Busseola fusca
GITH	Busseola fusca
GITI	Busseola fusca
GITJ	Busseola fusca
GITK	Bombyx mori
GITM	Tetragnatha brevignatha
GITN	Tetragnatha filiciphilia
GITO	Tetragnatha paludicola
GITP	Tetragnatha quasimodo
GITQ	Tetragnatha stelarobusta
GITR	Tetragnatha waikamoi
GITT	Pinus massoniana
GITU	Lutzomyia longipalpis
GITX	Diplogasteroides magnus
GITY	Levipalatum texanum
GITZ	Bunonema sp. RGD898
GIUA	Koerneria luziae
GIUB	Sinotaia purificata
GIUD	Allodiplogaster sudhausi
GIUE	Pinctada margaritifera
GIUF	Tridacna maxima
GIUH	estuary metagenome
GIUI	Fallopia convolvulus
GIUJ	Agave lechuguilla
GIUK	Eisenia fetida
GIUL	Coregonus artedi
GIUM	Pinctada maxima
GIUO	Thunnus orientalis
GIUQ	Lilium longiflorum
GIUR	Paspalum notatum
GIVA	Procambarus erythrops
GIVC	Mytilus edulis
GIVD	Rhincalanus gigas
GIVE	Cardiosporidium cionae
GIVF	Chinavia impicticornis
GIVG	Seriatopora caliendrum
GIVH	Xenopus tropicalis
GIVI	Acropora digitifera
GIVL	Holothuria glaberrima
GIVM	Montipora digitata
GIVN	Favites colemani
GIWC	Coreopsis tinctoria
GIWD	Brachionus angularis
GIWK	Lethenteron camtschaticum
GIWL	Badumna longinqua
GIWQ	Desis marina
GIWR	Argyroneta aquatica
GIWS	Ips confusus
GIWU	Ginglymostoma cirratum
GIWV	Dendroctonus valens
GIXB	Selenicereus undatus
GIXE	Scylla paramamosain
GIXF	Tetrastigma hemsleyanum
GIXK	Pinus halepensis
GIXL	Ixodes ricinus
GIXO	Solanum tuberosum
GIXP	Ornithodoros moubata
GIXQ	Penaeus merguiensis
GIXS	Takifugu poecilonotus
GIXT	Triticum aestivum
GIXV	Kalanchoe marnieriana
GIXW	Potamilus streckersoni
GIXX	Ornithodoros erraticus
GIXY	Aureobasidium melanogenum
GIXZ	Ornithonyssus sylviarum
GIYA	Freesia hybrid cultivar
GIYE	Penaeus chinensis
GIYF	Trachycarpus fortunei
GIYG	Ixodes ricinus
GIYI	Rimicaris exoculata
GIYJ	Bryophyllum daigremontianum
GIYP	Cenostigma pyramidale
GIYQ	Brachionus paranguensis
GIYR	Diospyros kaki
GIYS	Pinus taeda
GIYX	Myxozoa sp. AK-2018
GIZK	Myxidium lieberkuehni
